date,game_id,competition_id,season,home_team,away_team,home_goals,away_goals
1964-04-04,1963-64:de.1:200:Hamburger SV:1. FC Köln,de.1,1963-64,Hamburger SV,1. FC Köln,1,1
1964-04-04,1963-64:de.1:201:MSV Duisburg:Eintracht Braunschweig,de.1,1963-64,MSV Duisburg,Eintracht Braunschweig,5,1
1964-04-04,1963-64:de.1:202:Hertha BSC:FC Schalke 04,de.1,1963-64,Hertha BSC,FC Schalke 04,1,0
1964-04-04,1963-64:de.1:203:Eintracht Frankfurt:Werder Bremen,de.1,1963-64,Eintracht Frankfurt,Werder Bremen,7,0
1964-04-04,1963-64:de.1:204:Preußen Münster:1. FC Saarbrücken,de.1,1963-64,Preußen Münster,1. FC Saarbrücken,2,1
1964-04-04,1963-64:de.1:205:1. FC Kaiserslautern:Borussia Dortmund,de.1,1963-64,1. FC Kaiserslautern,Borussia Dortmund,0,1
1964-04-04,1963-64:de.1:206:1. FC Nürnberg:VfB Stuttgart,de.1,1963-64,1. FC Nürnberg,VfB Stuttgart,0,0
1964-04-04,1963-64:de.1:207:Karlsruher SC:TSV 1860 München,de.1,1963-64,Karlsruher SC,TSV 1860 München,1,0
1964-04-11,1963-64:de.1:208:1. FC Köln:1. FC Nürnberg,de.1,1963-64,1. FC Köln,1. FC Nürnberg,5,0
1964-04-11,1963-64:de.1:209:Eintracht Braunschweig:1. FC Kaiserslautern,de.1,1963-64,Eintracht Braunschweig,1. FC Kaiserslautern,0,1
1964-04-11,1963-64:de.1:210:1. FC Saarbrücken:Hertha BSC,de.1,1963-64,1. FC Saarbrücken,Hertha BSC,3,0
1964-04-11,1963-64:de.1:211:VfB Stuttgart:Hamburger SV,de.1,1963-64,VfB Stuttgart,Hamburger SV,2,2
1964-04-11,1963-64:de.1:212:Borussia Dortmund:MSV Duisburg,de.1,1963-64,Borussia Dortmund,MSV Duisburg,0,0
1964-04-11,1963-64:de.1:213:TSV 1860 München:Eintracht Frankfurt,de.1,1963-64,TSV 1860 München,Eintracht Frankfurt,1,1
1964-04-11,1963-64:de.1:214:FC Schalke 04:Preußen Münster,de.1,1963-64,FC Schalke 04,Preußen Münster,1,2
1964-04-11,1963-64:de.1:215:Werder Bremen:Karlsruher SC,de.1,1963-64,Werder Bremen,Karlsruher SC,0,0
1964-04-15,1963-64:de.1:216:Hertha BSC:Werder Bremen,de.1,1963-64,Hertha BSC,Werder Bremen,5,2
1964-04-18,1963-64:de.1:217:1. FC Köln:Borussia Dortmund,de.1,1963-64,1. FC Köln,Borussia Dortmund,5,2
1964-04-18,1963-64:de.1:218:MSV Duisburg:1. FC Nürnberg,de.1,1963-64,MSV Duisburg,1. FC Nürnberg,0,0
1964-04-18,1963-64:de.1:219:Eintracht Braunschweig:VfB Stuttgart,de.1,1963-64,Eintracht Braunschweig,VfB Stuttgart,2,0
1964-04-18,1963-64:de.1:220:Karlsruher SC:Hertha BSC,de.1,1963-64,Karlsruher SC,Hertha BSC,1,1
1964-04-18,1963-64:de.1:221:TSV 1860 München:FC Schalke 04,de.1,1963-64,TSV 1860 München,FC Schalke 04,7,1
1964-04-18,1963-64:de.1:222:Hamburger SV:1. FC Kaiserslautern,de.1,1963-64,Hamburger SV,1. FC Kaiserslautern,7,3
1964-04-18,1963-64:de.1:223:1. FC Saarbrücken:Werder Bremen,de.1,1963-64,1. FC Saarbrücken,Werder Bremen,3,2
1964-04-18,1963-64:de.1:224:Preußen Münster:Eintracht Frankfurt,de.1,1963-64,Preußen Münster,Eintracht Frankfurt,1,3
1964-04-25,1963-64:de.1:225:VfB Stuttgart:MSV Duisburg,de.1,1963-64,VfB Stuttgart,MSV Duisburg,1,2
1964-04-25,1963-64:de.1:226:1. FC Kaiserslautern:1. FC Köln,de.1,1963-64,1. FC Kaiserslautern,1. FC Köln,3,3
1964-04-25,1963-64:de.1:227:Eintracht Frankfurt:1. FC Saarbrücken,de.1,1963-64,Eintracht Frankfurt,1. FC Saarbrücken,3,1
1964-04-25,1963-64:de.1:228:Hertha BSC:TSV 1860 München,de.1,1963-64,Hertha BSC,TSV 1860 München,3,1
1964-04-25,1963-64:de.1:229:1. FC Nürnberg:Eintracht Braunschweig,de.1,1963-64,1. FC Nürnberg,Eintracht Braunschweig,1,0
1964-04-25,1963-64:de.1:230:Werder Bremen:Preußen Münster,de.1,1963-64,Werder Bremen,Preußen Münster,4,2
1964-04-25,1963-64:de.1:231:FC Schalke 04:Karlsruher SC,de.1,1963-64,FC Schalke 04,Karlsruher SC,2,1
1964-05-05,1963-64:de.1:232:Borussia Dortmund:Hamburger SV,de.1,1963-64,Borussia Dortmund,Hamburger SV,5,2
1964-05-09,1963-64:de.1:233:1. FC Köln:VfB Stuttgart,de.1,1963-64,1. FC Köln,VfB Stuttgart,2,1
1964-05-09,1963-64:de.1:234:Hamburger SV:1. FC Nürnberg,de.1,1963-64,Hamburger SV,1. FC Nürnberg,2,2
1964-05-09,1963-64:de.1:235:Eintracht Braunschweig:Borussia Dortmund,de.1,1963-64,Eintracht Braunschweig,Borussia Dortmund,2,0
1964-05-09,1963-64:de.1:236:Karlsruher SC:Eintracht Frankfurt,de.1,1963-64,Karlsruher SC,Eintracht Frankfurt,1,2
1964-05-09,1963-64:de.1:237:TSV 1860 München:Werder Bremen,de.1,1963-64,TSV 1860 München,Werder Bremen,3,2
1964-05-09,1963-64:de.1:238:1. FC Saarbrücken:FC Schalke 04,de.1,1963-64,1. FC Saarbrücken,FC Schalke 04,1,1
1964-05-09,1963-64:de.1:239:Preußen Münster:Hertha BSC,de.1,1963-64,Preußen Münster,Hertha BSC,4,2
1964-05-09,1963-64:de.1:240:MSV Duisburg:1. FC Kaiserslautern,de.1,1963-64,MSV Duisburg,1. FC Kaiserslautern,3,0
1964-08-22,1964-65:de.1:1:Eintracht Frankfurt:FC Schalke 04,de.1,1964-65,Eintracht Frankfurt,FC Schalke 04,2,2
1964-08-22,1964-65:de.1:2:1. FC Kaiserslautern:Werder Bremen,de.1,1964-65,1. FC Kaiserslautern,Werder Bremen,2,1
1964-08-22,1964-65:de.1:3:Hamburger SV:VfB Stuttgart,de.1,1964-65,Hamburger SV,VfB Stuttgart,2,2
1964-08-22,1964-65:de.1:4:Borussia Dortmund:Hannover 96,de.1,1964-65,Borussia Dortmund,Hannover 96,0,2
1964-08-22,1964-65:de.1:5:Eintracht Braunschweig:TSV 1860 München,de.1,1964-65,Eintracht Braunschweig,TSV 1860 München,1,1
1964-08-22,1964-65:de.1:6:Karlsruher SC:MSV Duisburg,de.1,1964-65,Karlsruher SC,MSV Duisburg,2,1
1964-08-22,1964-65:de.1:7:1. FC Nürnberg:VfB Borussia Neunkirchen,de.1,1964-65,1. FC Nürnberg,VfB Borussia Neunkirchen,2,0
1964-08-22,1964-65:de.1:8:1. FC Köln:Hertha BSC,de.1,1964-65,1. FC Köln,Hertha BSC,2,3
1964-08-29,1964-65:de.1:10:Hannover 96:1. FC Köln,de.1,1964-65,Hannover 96,1. FC Köln,2,0
1964-08-29,1964-65:de.1:11:Hertha BSC:Hamburger SV,de.1,1964-65,Hertha BSC,Hamburger SV,0,0
1964-08-29,1964-65:de.1:12:FC Schalke 04:Karlsruher SC,de.1,1964-65,FC Schalke 04,Karlsruher SC,1,1
1964-08-29,1964-65:de.1:13:VfB Borussia Neunkirchen:Borussia Dortmund,de.1,1964-65,VfB Borussia Neunkirchen,Borussia Dortmund,1,2
1964-08-29,1964-65:de.1:14:MSV Duisburg:1. FC Kaiserslautern,de.1,1964-65,MSV Duisburg,1. FC Kaiserslautern,3,1
1964-08-29,1964-65:de.1:15:Werder Bremen:Eintracht Braunschweig,de.1,1964-65,Werder Bremen,Eintracht Braunschweig,5,1
1964-08-29,1964-65:de.1:16:TSV 1860 München:Eintracht Frankfurt,de.1,1964-65,TSV 1860 München,Eintracht Frankfurt,0,1
1964-08-29,1964-65:de.1:9:VfB Stuttgart:1. FC Nürnberg,de.1,1964-65,VfB Stuttgart,1. FC Nürnberg,3,1
1964-09-05,1964-65:de.1:17:Hamburger SV:Hannover 96,de.1,1964-65,Hamburger SV,Hannover 96,3,0
1964-09-05,1964-65:de.1:18:1. FC Köln:VfB Borussia Neunkirchen,de.1,1964-65,1. FC Köln,VfB Borussia Neunkirchen,4,3
1964-09-05,1964-65:de.1:19:1. FC Nürnberg:Hertha BSC,de.1,1964-65,1. FC Nürnberg,Hertha BSC,2,0
1964-09-05,1964-65:de.1:20:Karlsruher SC:TSV 1860 München,de.1,1964-65,Karlsruher SC,TSV 1860 München,1,5
1964-09-05,1964-65:de.1:21:Eintracht Frankfurt:Werder Bremen,de.1,1964-65,Eintracht Frankfurt,Werder Bremen,0,2
1964-09-05,1964-65:de.1:22:1. FC Kaiserslautern:FC Schalke 04,de.1,1964-65,1. FC Kaiserslautern,FC Schalke 04,3,0
1964-09-05,1964-65:de.1:23:Eintracht Braunschweig:MSV Duisburg,de.1,1964-65,Eintracht Braunschweig,MSV Duisburg,0,1
1964-09-11,1964-65:de.1:24:Borussia Dortmund:VfB Stuttgart,de.1,1964-65,Borussia Dortmund,VfB Stuttgart,1,0
1964-09-12,1964-65:de.1:25:VfB Stuttgart:1. FC Köln,de.1,1964-65,VfB Stuttgart,1. FC Köln,3,3
1964-09-12,1964-65:de.1:26:Hannover 96:1. FC Nürnberg,de.1,1964-65,Hannover 96,1. FC Nürnberg,2,2
1964-09-12,1964-65:de.1:27:MSV Duisburg:Eintracht Frankfurt,de.1,1964-65,MSV Duisburg,Eintracht Frankfurt,1,3
1964-09-12,1964-65:de.1:28:TSV 1860 München:1. FC Kaiserslautern,de.1,1964-65,TSV 1860 München,1. FC Kaiserslautern,2,2
1964-09-12,1964-65:de.1:29:FC Schalke 04:Eintracht Braunschweig,de.1,1964-65,FC Schalke 04,Eintracht Braunschweig,0,3
1964-09-12,1964-65:de.1:30:Werder Bremen:Karlsruher SC,de.1,1964-65,Werder Bremen,Karlsruher SC,1,0
1964-09-12,1964-65:de.1:31:VfB Borussia Neunkirchen:Hamburger SV,de.1,1964-65,VfB Borussia Neunkirchen,Hamburger SV,3,1
1964-09-12,1964-65:de.1:32:Hertha BSC:Borussia Dortmund,de.1,1964-65,Hertha BSC,Borussia Dortmund,0,0
1964-09-19,1964-65:de.1:33:1. FC Nürnberg:FC Schalke 04,de.1,1964-65,1. FC Nürnberg,FC Schalke 04,3,2
1964-09-19,1964-65:de.1:34:Hamburger SV:MSV Duisburg,de.1,1964-65,Hamburger SV,MSV Duisburg,3,0
1964-09-19,1964-65:de.1:35:1. FC Köln:Werder Bremen,de.1,1964-65,1. FC Köln,Werder Bremen,4,2
1964-09-19,1964-65:de.1:36:VfB Stuttgart:Hertha BSC,de.1,1964-65,VfB Stuttgart,Hertha BSC,1,1
1964-09-19,1964-65:de.1:37:Borussia Dortmund:TSV 1860 München,de.1,1964-65,Borussia Dortmund,TSV 1860 München,1,1
1964-09-19,1964-65:de.1:38:1. FC Kaiserslautern:Hannover 96,de.1,1964-65,1. FC Kaiserslautern,Hannover 96,1,0
1964-09-19,1964-65:de.1:39:Eintracht Braunschweig:VfB Borussia Neunkirchen,de.1,1964-65,Eintracht Braunschweig,VfB Borussia Neunkirchen,1,0
1964-09-19,1964-65:de.1:40:Eintracht Frankfurt:Karlsruher SC,de.1,1964-65,Eintracht Frankfurt,Karlsruher SC,0,7
1964-09-26,1964-65:de.1:41:VfB Borussia Neunkirchen:1. FC Kaiserslautern,de.1,1964-65,VfB Borussia Neunkirchen,1. FC Kaiserslautern,0,3
1964-09-26,1964-65:de.1:42:TSV 1860 München:1. FC Nürnberg,de.1,1964-65,TSV 1860 München,1. FC Nürnberg,2,0
1964-09-26,1964-65:de.1:43:Werder Bremen:Hamburger SV,de.1,1964-65,Werder Bremen,Hamburger SV,0,0
1964-09-26,1964-65:de.1:44:MSV Duisburg:1. FC Köln,de.1,1964-65,MSV Duisburg,1. FC Köln,0,3
1964-09-26,1964-65:de.1:45:FC Schalke 04:Borussia Dortmund,de.1,1964-65,FC Schalke 04,Borussia Dortmund,2,6
1964-09-26,1964-65:de.1:46:Karlsruher SC:VfB Stuttgart,de.1,1964-65,Karlsruher SC,VfB Stuttgart,0,0
1964-09-26,1964-65:de.1:47:Hertha BSC:Eintracht Frankfurt,de.1,1964-65,Hertha BSC,Eintracht Frankfurt,1,3
1964-09-26,1964-65:de.1:48:Hannover 96:Eintracht Braunschweig,de.1,1964-65,Hannover 96,Eintracht Braunschweig,2,2
1964-10-10,1964-65:de.1:49:Hertha BSC:TSV 1860 München,de.1,1964-65,Hertha BSC,TSV 1860 München,2,1
1964-10-10,1964-65:de.1:50:1. FC Köln:Eintracht Braunschweig,de.1,1964-65,1. FC Köln,Eintracht Braunschweig,5,1
1964-10-10,1964-65:de.1:51:Borussia Dortmund:1. FC Kaiserslautern,de.1,1964-65,Borussia Dortmund,1. FC Kaiserslautern,3,2
1964-10-10,1964-65:de.1:52:1. FC Nürnberg:Karlsruher SC,de.1,1964-65,1. FC Nürnberg,Karlsruher SC,4,1
1964-10-10,1964-65:de.1:53:Hannover 96:Werder Bremen,de.1,1964-65,Hannover 96,Werder Bremen,1,2
1964-10-10,1964-65:de.1:54:Hamburger SV:Eintracht Frankfurt,de.1,1964-65,Hamburger SV,Eintracht Frankfurt,2,1
1964-10-10,1964-65:de.1:55:VfB Stuttgart:FC Schalke 04,de.1,1964-65,VfB Stuttgart,FC Schalke 04,2,1
1964-10-10,1964-65:de.1:56:VfB Borussia Neunkirchen:MSV Duisburg,de.1,1964-65,VfB Borussia Neunkirchen,MSV Duisburg,4,2
1964-10-17,1964-65:de.1:57:TSV 1860 München:Hannover 96,de.1,1964-65,TSV 1860 München,Hannover 96,4,0
1964-10-17,1964-65:de.1:58:FC Schalke 04:Hertha BSC,de.1,1964-65,FC Schalke 04,Hertha BSC,3,0
1964-10-17,1964-65:de.1:59:1. FC Kaiserslautern:1. FC Nürnberg,de.1,1964-65,1. FC Kaiserslautern,1. FC Nürnberg,3,2
1964-10-17,1964-65:de.1:60:Karlsruher SC:Hamburger SV,de.1,1964-65,Karlsruher SC,Hamburger SV,2,2
1964-10-17,1964-65:de.1:61:MSV Duisburg:VfB Stuttgart,de.1,1964-65,MSV Duisburg,VfB Stuttgart,3,3
1964-10-17,1964-65:de.1:62:Eintracht Braunschweig:Borussia Dortmund,de.1,1964-65,Eintracht Braunschweig,Borussia Dortmund,0,1
1964-10-17,1964-65:de.1:63:Werder Bremen:VfB Borussia Neunkirchen,de.1,1964-65,Werder Bremen,VfB Borussia Neunkirchen,2,0
1964-10-17,1964-65:de.1:64:Eintracht Frankfurt:1. FC Köln,de.1,1964-65,Eintracht Frankfurt,1. FC Köln,1,4
1964-10-24,1964-65:de.1:65:Hamburger SV:1. FC Kaiserslautern,de.1,1964-65,Hamburger SV,1. FC Kaiserslautern,3,2
1964-10-24,1964-65:de.1:66:Hertha BSC:MSV Duisburg,de.1,1964-65,Hertha BSC,MSV Duisburg,2,2
1964-10-24,1964-65:de.1:67:Borussia Dortmund:Eintracht Frankfurt,de.1,1964-65,Borussia Dortmund,Eintracht Frankfurt,1,3
1964-10-24,1964-65:de.1:68:1. FC Nürnberg:Eintracht Braunschweig,de.1,1964-65,1. FC Nürnberg,Eintracht Braunschweig,3,2
1964-10-24,1964-65:de.1:69:VfB Stuttgart:Werder Bremen,de.1,1964-65,VfB Stuttgart,Werder Bremen,1,1
1964-10-24,1964-65:de.1:70:VfB Borussia Neunkirchen:TSV 1860 München,de.1,1964-65,VfB Borussia Neunkirchen,TSV 1860 München,3,0
1964-10-24,1964-65:de.1:71:1. FC Köln:Karlsruher SC,de.1,1964-65,1. FC Köln,Karlsruher SC,4,1
1964-10-24,1964-65:de.1:72:Hannover 96:FC Schalke 04,de.1,1964-65,Hannover 96,FC Schalke 04,1,0
1964-11-07,1964-65:de.1:73:Eintracht Braunschweig:Hamburger SV,de.1,1964-65,Eintracht Braunschweig,Hamburger SV,2,0
1964-11-07,1964-65:de.1:74:Karlsruher SC:Borussia Dortmund,de.1,1964-65,Karlsruher SC,Borussia Dortmund,2,0
1964-11-07,1964-65:de.1:75:Eintracht Frankfurt:1. FC Nürnberg,de.1,1964-65,Eintracht Frankfurt,1. FC Nürnberg,1,1
1964-11-07,1964-65:de.1:76:TSV 1860 München:VfB Stuttgart,de.1,1964-65,TSV 1860 München,VfB Stuttgart,1,0
1964-11-07,1964-65:de.1:77:MSV Duisburg:Hannover 96,de.1,1964-65,MSV Duisburg,Hannover 96,1,0
1964-11-07,1964-65:de.1:78:1. FC Kaiserslautern:1. FC Köln,de.1,1964-65,1. FC Kaiserslautern,1. FC Köln,2,2
1964-11-07,1964-65:de.1:79:FC Schalke 04:VfB Borussia Neunkirchen,de.1,1964-65,FC Schalke 04,VfB Borussia Neunkirchen,1,1
1964-11-07,1964-65:de.1:80:Werder Bremen:Hertha BSC,de.1,1964-65,Werder Bremen,Hertha BSC,5,1
1964-11-14,1964-65:de.1:81:Hertha BSC:1. FC Kaiserslautern,de.1,1964-65,Hertha BSC,1. FC Kaiserslautern,5,3
1964-11-14,1964-65:de.1:82:1. FC Köln:TSV 1860 München,de.1,1964-65,1. FC Köln,TSV 1860 München,1,1
1964-11-14,1964-65:de.1:83:Werder Bremen:FC Schalke 04,de.1,1964-65,Werder Bremen,FC Schalke 04,2,2
1964-11-14,1964-65:de.1:84:VfB Stuttgart:Eintracht Braunschweig,de.1,1964-65,VfB Stuttgart,Eintracht Braunschweig,3,1
1964-11-14,1964-65:de.1:85:1. FC Nürnberg:Hamburger SV,de.1,1964-65,1. FC Nürnberg,Hamburger SV,2,3
1964-11-14,1964-65:de.1:86:Hannover 96:Eintracht Frankfurt,de.1,1964-65,Hannover 96,Eintracht Frankfurt,3,2
1964-11-19,1964-65:de.1:87:Borussia Dortmund:MSV Duisburg,de.1,1964-65,Borussia Dortmund,MSV Duisburg,0,0
1964-11-21,1964-65:de.1:88:1. FC Kaiserslautern:VfB Stuttgart,de.1,1964-65,1. FC Kaiserslautern,VfB Stuttgart,2,1
1964-11-21,1964-65:de.1:89:Eintracht Frankfurt:VfB Borussia Neunkirchen,de.1,1964-65,Eintracht Frankfurt,VfB Borussia Neunkirchen,1,0
1964-11-21,1964-65:de.1:90:FC Schalke 04:1. FC Köln,de.1,1964-65,FC Schalke 04,1. FC Köln,2,3
1964-11-21,1964-65:de.1:91:Hamburger SV:Borussia Dortmund,de.1,1964-65,Hamburger SV,Borussia Dortmund,1,4
1964-11-21,1964-65:de.1:92:MSV Duisburg:1. FC Nürnberg,de.1,1964-65,MSV Duisburg,1. FC Nürnberg,2,0
1964-11-21,1964-65:de.1:93:TSV 1860 München:Werder Bremen,de.1,1964-65,TSV 1860 München,Werder Bremen,3,1
1964-11-21,1964-65:de.1:94:Karlsruher SC:Hannover 96,de.1,1964-65,Karlsruher SC,Hannover 96,2,3
1964-11-21,1964-65:de.1:95:Eintracht Braunschweig:Hertha BSC,de.1,1964-65,Eintracht Braunschweig,Hertha BSC,1,1
1964-11-28,1964-65:de.1:100:FC Schalke 04:TSV 1860 München,de.1,1964-65,FC Schalke 04,TSV 1860 München,2,2
1964-11-28,1964-65:de.1:101:VfB Stuttgart:Eintracht Frankfurt,de.1,1964-65,VfB Stuttgart,Eintracht Frankfurt,1,2
1964-11-28,1964-65:de.1:102:VfB Borussia Neunkirchen:Hannover 96,de.1,1964-65,VfB Borussia Neunkirchen,Hannover 96,2,1
1964-11-28,1964-65:de.1:103:Werder Bremen:MSV Duisburg,de.1,1964-65,Werder Bremen,MSV Duisburg,1,0
1964-11-28,1964-65:de.1:96:Eintracht Braunschweig:1. FC Kaiserslautern,de.1,1964-65,Eintracht Braunschweig,1. FC Kaiserslautern,2,0
1964-11-28,1964-65:de.1:97:Hertha BSC:Karlsruher SC,de.1,1964-65,Hertha BSC,Karlsruher SC,2,1
1964-11-28,1964-65:de.1:98:1. FC Köln:Hamburger SV,de.1,1964-65,1. FC Köln,Hamburger SV,3,0
1964-11-28,1964-65:de.1:99:1. FC Nürnberg:Borussia Dortmund,de.1,1964-65,1. FC Nürnberg,Borussia Dortmund,1,0
1964-12-05,1964-65:de.1:104:VfB Borussia Neunkirchen:Hertha BSC,de.1,1964-65,VfB Borussia Neunkirchen,Hertha BSC,2,2
1964-12-05,1964-65:de.1:105:Karlsruher SC:1. FC Kaiserslautern,de.1,1964-65,Karlsruher SC,1. FC Kaiserslautern,6,1
1964-12-05,1964-65:de.1:106:Hamburger SV:TSV 1860 München,de.1,1964-65,Hamburger SV,TSV 1860 München,3,2
1964-12-05,1964-65:de.1:107:Borussia Dortmund:Werder Bremen,de.1,1964-65,Borussia Dortmund,Werder Bremen,1,2
1964-12-05,1964-65:de.1:108:Hannover 96:VfB Stuttgart,de.1,1964-65,Hannover 96,VfB Stuttgart,2,1
1964-12-05,1964-65:de.1:109:MSV Duisburg:FC Schalke 04,de.1,1964-65,MSV Duisburg,FC Schalke 04,2,1
1964-12-05,1964-65:de.1:110:Eintracht Frankfurt:Eintracht Braunschweig,de.1,1964-65,Eintracht Frankfurt,Eintracht Braunschweig,2,2
1964-12-05,1964-65:de.1:111:1. FC Nürnberg:1. FC Köln,de.1,1964-65,1. FC Nürnberg,1. FC Köln,3,0
1964-12-12,1964-65:de.1:112:Werder Bremen:1. FC Nürnberg,de.1,1964-65,Werder Bremen,1. FC Nürnberg,1,1
1964-12-12,1964-65:de.1:113:Eintracht Braunschweig:Karlsruher SC,de.1,1964-65,Eintracht Braunschweig,Karlsruher SC,3,0
1964-12-12,1964-65:de.1:114:Hertha BSC:Hannover 96,de.1,1964-65,Hertha BSC,Hannover 96,1,1
1964-12-12,1964-65:de.1:115:VfB Stuttgart:VfB Borussia Neunkirchen,de.1,1964-65,VfB Stuttgart,VfB Borussia Neunkirchen,3,2
1964-12-12,1964-65:de.1:116:1. FC Kaiserslautern:Eintracht Frankfurt,de.1,1964-65,1. FC Kaiserslautern,Eintracht Frankfurt,0,1
1964-12-12,1964-65:de.1:117:1. FC Köln:Borussia Dortmund,de.1,1964-65,1. FC Köln,Borussia Dortmund,3,3
1964-12-12,1964-65:de.1:118:FC Schalke 04:Hamburger SV,de.1,1964-65,FC Schalke 04,Hamburger SV,3,1
1964-12-12,1964-65:de.1:119:TSV 1860 München:MSV Duisburg,de.1,1964-65,TSV 1860 München,MSV Duisburg,2,1
1964-12-19,1964-65:de.1:120:Hertha BSC:1. FC Köln,de.1,1964-65,Hertha BSC,1. FC Köln,1,3
1964-12-19,1964-65:de.1:121:VfB Borussia Neunkirchen:1. FC Nürnberg,de.1,1964-65,VfB Borussia Neunkirchen,1. FC Nürnberg,1,1
1964-12-19,1964-65:de.1:122:Werder Bremen:1. FC Kaiserslautern,de.1,1964-65,Werder Bremen,1. FC Kaiserslautern,1,1
1964-12-19,1964-65:de.1:123:FC Schalke 04:Eintracht Frankfurt,de.1,1964-65,FC Schalke 04,Eintracht Frankfurt,1,1
1964-12-19,1964-65:de.1:124:Hannover 96:Borussia Dortmund,de.1,1964-65,Hannover 96,Borussia Dortmund,2,0
1964-12-19,1964-65:de.1:125:TSV 1860 München:Eintracht Braunschweig,de.1,1964-65,TSV 1860 München,Eintracht Braunschweig,2,0
1964-12-19,1964-65:de.1:126:MSV Duisburg:Karlsruher SC,de.1,1964-65,MSV Duisburg,Karlsruher SC,1,1
1964-12-19,1964-65:de.1:127:VfB Stuttgart:Hamburger SV,de.1,1964-65,VfB Stuttgart,Hamburger SV,2,4
1964-12-31,1964-65:de.1:128:1. FC Nürnberg:VfB Stuttgart,de.1,1964-65,1. FC Nürnberg,VfB Stuttgart,1,1
1965-01-02,1964-65:de.1:129:Hamburger SV:Hertha BSC,de.1,1964-65,Hamburger SV,Hertha BSC,4,1
1965-01-02,1964-65:de.1:130:Karlsruher SC:FC Schalke 04,de.1,1964-65,Karlsruher SC,FC Schalke 04,2,2
1965-01-02,1964-65:de.1:131:1. FC Köln:Hannover 96,de.1,1964-65,1. FC Köln,Hannover 96,0,1
1965-01-02,1964-65:de.1:132:1. FC Kaiserslautern:MSV Duisburg,de.1,1964-65,1. FC Kaiserslautern,MSV Duisburg,2,0
1965-01-02,1964-65:de.1:133:Eintracht Braunschweig:Werder Bremen,de.1,1964-65,Eintracht Braunschweig,Werder Bremen,1,1
1965-01-02,1964-65:de.1:134:Borussia Dortmund:VfB Borussia Neunkirchen,de.1,1964-65,Borussia Dortmund,VfB Borussia Neunkirchen,5,1
1965-01-02,1964-65:de.1:135:Eintracht Frankfurt:TSV 1860 München,de.1,1964-65,Eintracht Frankfurt,TSV 1860 München,4,1
1965-01-09,1964-65:de.1:136:FC Schalke 04:1. FC Kaiserslautern,de.1,1964-65,FC Schalke 04,1. FC Kaiserslautern,1,0
1965-01-09,1964-65:de.1:137:MSV Duisburg:Eintracht Braunschweig,de.1,1964-65,MSV Duisburg,Eintracht Braunschweig,2,0
1965-01-09,1964-65:de.1:138:Hertha BSC:1. FC Nürnberg,de.1,1964-65,Hertha BSC,1. FC Nürnberg,1,2
1965-01-09,1964-65:de.1:139:Hannover 96:Hamburger SV,de.1,1964-65,Hannover 96,Hamburger SV,1,2
1965-01-09,1964-65:de.1:140:VfB Borussia Neunkirchen:1. FC Köln,de.1,1964-65,VfB Borussia Neunkirchen,1. FC Köln,1,1
1965-01-09,1964-65:de.1:141:VfB Stuttgart:Borussia Dortmund,de.1,1964-65,VfB Stuttgart,Borussia Dortmund,3,2
1965-01-09,1964-65:de.1:142:Werder Bremen:Eintracht Frankfurt,de.1,1964-65,Werder Bremen,Eintracht Frankfurt,2,2
1965-01-11,1964-65:de.1:143:VfB Borussia Neunkirchen:Karlsruher SC,de.1,1964-65,VfB Borussia Neunkirchen,Karlsruher SC,1,0
1965-01-23,1964-65:de.1:144:Karlsruher SC:Werder Bremen,de.1,1964-65,Karlsruher SC,Werder Bremen,0,2
1965-01-23,1964-65:de.1:145:Hamburger SV:VfB Borussia Neunkirchen,de.1,1964-65,Hamburger SV,VfB Borussia Neunkirchen,1,2
1965-01-23,1964-65:de.1:146:1. FC Köln:VfB Stuttgart,de.1,1964-65,1. FC Köln,VfB Stuttgart,2,1
1965-01-23,1964-65:de.1:147:1. FC Nürnberg:Hannover 96,de.1,1964-65,1. FC Nürnberg,Hannover 96,1,0
1965-01-23,1964-65:de.1:148:Eintracht Frankfurt:MSV Duisburg,de.1,1964-65,Eintracht Frankfurt,MSV Duisburg,2,3
1965-01-23,1964-65:de.1:149:1. FC Kaiserslautern:TSV 1860 München,de.1,1964-65,1. FC Kaiserslautern,TSV 1860 München,1,2
1965-01-23,1964-65:de.1:150:Eintracht Braunschweig:FC Schalke 04,de.1,1964-65,Eintracht Braunschweig,FC Schalke 04,1,2
1965-01-23,1964-65:de.1:151:Borussia Dortmund:Hertha BSC,de.1,1964-65,Borussia Dortmund,Hertha BSC,6,3
1965-01-30,1964-65:de.1:152:Werder Bremen:1. FC Köln,de.1,1964-65,Werder Bremen,1. FC Köln,0,0
1965-01-30,1964-65:de.1:153:Karlsruher SC:Eintracht Frankfurt,de.1,1964-65,Karlsruher SC,Eintracht Frankfurt,3,1
1965-01-30,1964-65:de.1:154:FC Schalke 04:1. FC Nürnberg,de.1,1964-65,FC Schalke 04,1. FC Nürnberg,1,3
1965-01-30,1964-65:de.1:155:TSV 1860 München:Borussia Dortmund,de.1,1964-65,TSV 1860 München,Borussia Dortmund,4,4
1965-01-30,1964-65:de.1:156:VfB Borussia Neunkirchen:Eintracht Braunschweig,de.1,1964-65,VfB Borussia Neunkirchen,Eintracht Braunschweig,0,0
1965-01-30,1964-65:de.1:157:Hertha BSC:VfB Stuttgart,de.1,1964-65,Hertha BSC,VfB Stuttgart,0,0
