league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
NOR_Eliteserien,2021,regular_league,NOR,18/07/2021,17:00,Haugesund,Valerenga,3,1,H,2.51,3.39,2.73,,,,,,,Norway,Eliteserien,2.62,3.6,2.9,2.61,3.51,2.78,2021
NOR_Eliteserien,2021,regular_league,NOR,18/07/2021,17:00,Kristiansund,Sandefjord,2,0,H,4.33,3.73,1.78,,,,,,,Norway,Eliteserien,4.68,4,1.84,4.55,3.92,1.8,2021
NOR_Eliteserien,2021,regular_league,NOR,18/07/2021,17:00,Lillestrom,Molde,1,1,D,1.87,3.78,3.85,,,,,,,Norway,Eliteserien,2,3.98,4.2,1.92,3.97,3.91,2021
NOR_Eliteserien,2021,regular_league,NOR,18/07/2021,17:00,Tromso,Rosenborg,1,3,A,3,3.22,2.41,,,,,,,Norway,Eliteserien,3.14,3.36,2.56,3.1,3.33,2.47,2021
NOR_Eliteserien,2021,regular_league,NOR,18/07/2021,19:00,Stromsgodset,Stabaek,2,1,H,4.3,4.15,1.7,,,,,,,Norway,Eliteserien,4.65,4.44,1.76,4.5,4.43,1.71,2021
NOR_Eliteserien,2021,regular_league,NOR,21/07/2021,18:00,Sandefjord,Haugesund,1,1,D,2.5,3.29,2.82,,,,,,,Norway,Eliteserien,2.66,3.4,2.95,2.61,3.38,2.88,2021
NOR_Eliteserien,2021,regular_league,NOR,21/07/2021,18:00,Sarpsborg 08,Mjondalen,1,1,D,4.23,3.14,1.98,,,,,,,Norway,Eliteserien,4.5,3.3,2.07,4.49,3.18,2.03,2021
NOR_Eliteserien,2021,regular_league,NOR,21/07/2021,18:00,Stabaek,Lillestrom,2,3,A,2.15,3.45,3.29,,,,,,,Norway,Eliteserien,2.3,3.6,3.5,2.23,3.5,3.39,2021
NOR_Eliteserien,2021,regular_league,NOR,21/07/2021,18:00,Stromsgodset,Odd,3,0,H,3.31,3.69,2.06,,,,,,,Norway,Eliteserien,3.55,3.87,2.15,3.45,3.86,2.08,2021
NOR_Eliteserien,2021,regular_league,NOR,28/07/2021,18:00,Haugesund,Stromsgodset,2,1,H,4.91,4.18,1.63,,,,,,,Norway,Eliteserien,5.34,4.33,1.79,5.13,4.31,1.65,2021
NOR_Eliteserien,2021,regular_league,NOR,28/07/2021,18:00,Lillestrom,Sarpsborg 08,2,0,H,4.62,3.44,1.81,,,,,,,Norway,Eliteserien,5.17,3.6,1.88,4.94,3.51,1.85,2021
NOR_Eliteserien,2021,regular_league,NOR,28/07/2021,18:00,Mjondalen,Stabaek,1,2,A,3.93,3.48,1.93,,,,,,,Norway,Eliteserien,4.23,3.63,2.01,4.08,3.58,1.98,2021
NOR_Eliteserien,2021,regular_league,NOR,28/07/2021,18:00,Odd,Sandefjord,2,3,A,3.7,3.46,2,,,,,,,Norway,Eliteserien,3.91,3.62,2.08,3.91,3.54,2.04,2021
NOR_Eliteserien,2021,regular_league,NOR,08/08/2021,17:00,Mjondalen,Tromso,2,3,A,2.88,3.15,2.53,,,,,,,Norway,Eliteserien,3.05,3.37,2.7,3.01,3.24,2.59,2021
NOR_Eliteserien,2021,regular_league,NOR,08/08/2021,17:00,Molde,Haugesund,5,4,H,5.57,4.4,1.54,,,,,,,Norway,Eliteserien,6.18,4.65,1.57,5.95,4.6,1.55,2021
NOR_Eliteserien,2021,regular_league,NOR,08/08/2021,17:00,Sandefjord,Lillestrom,1,1,D,2.59,3.23,2.76,,,,,,,Norway,Eliteserien,2.75,3.4,2.9,2.68,3.24,2.9,2021
NOR_Eliteserien,2021,regular_league,NOR,08/08/2021,17:00,Viking,Kristiansund,3,2,H,3.63,3.84,1.91,,,,,,,Norway,Eliteserien,3.96,4.01,2,3.84,4.01,1.93,2021
NOR_Eliteserien,2021,regular_league,NOR,08/08/2021,19:00,Stabaek,Sarpsborg 08,3,1,H,3.07,3.13,2.42,,,,,,,Norway,Eliteserien,3.23,3.26,2.6,3.19,3.25,2.46,2021
NOR_Eliteserien,2021,regular_league,NOR,14/08/2021,17:00,Kristiansund,Stabaek,5,1,H,4.74,4.03,1.68,,,,,,,Norway,Eliteserien,6,4.33,1.83,5.37,4.31,1.63,2021
NOR_Eliteserien,2021,regular_league,NOR,14/08/2021,19:00,Sarpsborg 08,Stromsgodset,1,0,H,3.42,3.54,2.06,,,,,,,Norway,Eliteserien,3.75,3.76,2.25,3.6,3.61,2.11,2021
NOR_Eliteserien,2021,regular_league,NOR,15/08/2021,17:00,Lillestrom,Bodo/Glimt,0,1,A,2.58,3.47,2.59,,,,,,,Norway,Eliteserien,2.71,3.7,2.7,2.71,3.57,2.61,2021
NOR_Eliteserien,2021,regular_league,NOR,15/08/2021,17:00,Mjondalen,Rosenborg,1,2,A,2.04,3.43,3.57,,,,,,,Norway,Eliteserien,2.11,3.61,3.8,2.1,3.52,3.72,2021
NOR_Eliteserien,2021,regular_league,NOR,15/08/2021,17:00,Odd,Haugesund,4,2,H,2.51,3.45,2.68,,,,,,,Norway,Eliteserien,2.68,3.65,2.82,2.68,3.56,2.68,2021
NOR_Eliteserien,2021,regular_league,NOR,15/08/2021,17:00,Tromso,Valerenga,1,1,D,3.18,3.41,2.2,,,,,,,Norway,Eliteserien,3.4,3.6,2.28,3.36,3.57,2.22,2021
NOR_Eliteserien,2021,regular_league,NOR,15/08/2021,17:00,Viking,Molde,3,2,H,2.41,3.78,2.62,,,,,,,Norway,Eliteserien,2.5,4,2.75,2.48,3.88,2.72,2021
NOR_Eliteserien,2021,regular_league,NOR,15/08/2021,19:00,Brann,Sandefjord,3,2,H,3.5,3.45,2.06,,,,,,,Norway,Eliteserien,3.72,3.61,2.14,3.65,3.57,2.11,2021
