league_id,season,stage,source_code,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgCA,AvgCD,AvgCH,B365CA,B365CD,B365CH,BFECA,BFECD,BFECH,Country,League,MaxCA,MaxCD,MaxCH,PSCA,PSCD,PSCH,Season
SWE_Allsvenskan,2021,regular_league,SWE,10/04/2021,14:00,Malmo FF,Hammarby,3,2,H,5.23,4.1,1.6,,,,,,,Sweden,Allsvenskan,5.63,4.3,1.7,5.62,4.21,1.63,2021
SWE_Allsvenskan,2021,regular_league,SWE,10/04/2021,16:30,Orebro,Goteborg,0,0,D,2.21,3.31,3.29,,,,,,,Sweden,Allsvenskan,2.35,3.5,3.6,2.3,3.35,3.39,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/04/2021,14:00,Halmstad,Hacken,1,0,H,2.28,3.19,3.28,,,,,,,Sweden,Allsvenskan,2.46,3.39,3.6,2.46,3.16,3.28,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/04/2021,14:00,Mjallby,Varberg,0,0,D,3.38,3.24,2.21,,,,,,,Sweden,Allsvenskan,3.6,3.54,2.31,3.54,3.2,2.31,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/04/2021,16:30,Elfsborg,Djurgarden,0,2,A,2.43,3.3,2.92,,,,,,,Sweden,Allsvenskan,2.5,3.46,3.08,2.46,3.38,3.08,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/04/2021,16:30,Norrkoping,Sirius,1,1,D,5.12,3.91,1.65,,,,,,,Sweden,Allsvenskan,5.5,4.23,1.71,5.5,3.84,1.7,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/04/2021,18:00,AIK,Degerfors,2,0,H,3.96,3.61,1.9,,,,,,,Sweden,Allsvenskan,4.3,3.75,1.98,3.94,3.7,1.98,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/04/2021,18:00,Kalmar,Ostersunds,0,0,D,3.65,3.24,2.1,,,,,,,Sweden,Allsvenskan,4.01,3.49,2.38,4.01,3.32,2.09,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/04/2021,14:00,Hammarby,Mjallby,2,0,H,5.31,3.92,1.63,,,,,,,Sweden,Allsvenskan,5.8,4.2,1.7,5.51,3.93,1.68,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/04/2021,14:00,Degerfors,Kalmar,0,1,A,3.25,3.39,2.19,,,,,,,Sweden,Allsvenskan,3.49,3.58,2.37,3.36,3.58,2.22,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/04/2021,14:00,Hacken,Malmo FF,1,2,A,2.04,3.5,3.53,,,,,,,Sweden,Allsvenskan,2.12,3.71,3.85,2.11,3.63,3.59,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/04/2021,14:00,Ostersunds,Orebro,5,0,H,2.74,3.2,2.61,,,,,,,Sweden,Allsvenskan,2.86,3.35,2.75,2.86,3.31,2.66,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/04/2021,16:30,Djurgarden,Norrkoping,1,0,H,3.55,3.54,2.02,,,,,,,Sweden,Allsvenskan,3.83,3.75,2.16,3.82,3.67,2.02,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/04/2021,16:30,Sirius,Halmstad,1,0,H,2.8,3.17,2.58,,,,,,,Sweden,Allsvenskan,3.11,3.3,2.71,2.85,3.26,2.7,2021
SWE_Allsvenskan,2021,regular_league,SWE,19/04/2021,18:00,Goteborg,AIK,2,0,H,2.51,3.03,2.99,,,,,,,Sweden,Allsvenskan,2.66,3.15,3.1,2.66,3.09,3.05,2021
SWE_Allsvenskan,2021,regular_league,SWE,19/04/2021,18:00,Varberg,Elfsborg,1,3,A,2.04,3.42,3.59,,,,,,,Sweden,Allsvenskan,2.14,3.6,3.84,2.07,3.58,3.77,2021
SWE_Allsvenskan,2021,regular_league,SWE,24/04/2021,14:00,Hacken,Sirius,1,2,A,5.52,3.68,1.66,,,,,,,Sweden,Allsvenskan,5.92,3.86,1.72,5.92,3.76,1.68,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/04/2021,14:00,Kalmar,Orebro,1,0,H,3.98,3.23,2.01,,,,,,,Sweden,Allsvenskan,4.21,3.52,2.12,4.11,3.25,2.09,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/04/2021,14:00,Norrkoping,Halmstad,2,1,H,4.19,3.59,1.84,,,,,,,Sweden,Allsvenskan,4.5,3.9,1.92,4.26,3.75,1.89,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/04/2021,14:00,Varberg,Djurgarden,1,3,A,1.74,3.52,5.05,,,,,,,Sweden,Allsvenskan,1.85,3.8,6,1.83,3.48,5.05,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/04/2021,16:30,AIK,Hammarby,2,0,H,3.01,3.31,2.37,,,,,,,Sweden,Allsvenskan,3.12,3.5,2.65,3.11,3.41,2.42,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/04/2021,16:30,Malmo FF,Ostersunds,1,1,D,15.32,6.93,1.18,,,,,,,Sweden,Allsvenskan,18.18,7.58,1.22,18.18,7.58,1.18,2021
SWE_Allsvenskan,2021,regular_league,SWE,26/04/2021,17:30,Elfsborg,Mjallby,1,0,H,5.35,3.72,1.66,,,,,,,Sweden,Allsvenskan,5.8,3.9,1.72,5.8,3.8,1.68,2021
SWE_Allsvenskan,2021,regular_league,SWE,26/04/2021,17:30,Goteborg,Degerfors,2,3,A,4.68,3.77,1.72,,,,,,,Sweden,Allsvenskan,5,3.95,1.79,4.85,3.85,1.77,2021
SWE_Allsvenskan,2021,regular_league,SWE,01/05/2021,14:00,Sirius,Kalmar,1,1,D,2.91,3.04,2.6,,,,,,,Sweden,Allsvenskan,3.1,3.2,2.7,3,3.09,2.7,2021
SWE_Allsvenskan,2021,regular_league,SWE,01/05/2021,16:30,Hammarby,Hacken,1,1,D,3.15,3.39,2.26,,,,,,,Sweden,Allsvenskan,3.5,3.56,2.37,3.28,3.56,2.26,2021
SWE_Allsvenskan,2021,regular_league,SWE,02/05/2021,14:00,Halmstad,Goteborg,1,1,D,2.43,3.21,2.99,,,,,,,Sweden,Allsvenskan,2.57,3.32,3.13,2.49,3.26,3.13,2021
SWE_Allsvenskan,2021,regular_league,SWE,02/05/2021,14:00,Orebro,Norrkoping,0,3,A,1.83,3.78,4.06,,,,,,,Sweden,Allsvenskan,1.88,4.13,4.5,1.87,3.94,4.15,2021
SWE_Allsvenskan,2021,regular_league,SWE,02/05/2021,14:00,Ostersunds,Varberg,1,2,A,3.05,3.34,2.33,,,,,,,Sweden,Allsvenskan,3.15,3.51,2.43,3.06,3.51,2.41,2021
SWE_Allsvenskan,2021,regular_league,SWE,02/05/2021,16:30,AIK,Elfsborg,1,0,H,3.11,3.28,2.32,,,,,,,Sweden,Allsvenskan,3.23,3.4,2.42,3.23,3.36,2.38,2021
SWE_Allsvenskan,2021,regular_league,SWE,03/05/2021,17:30,Djurgarden,Malmo FF,3,1,H,2.45,3.41,2.81,,,,,,,Sweden,Allsvenskan,2.62,3.64,2.96,2.47,3.52,2.95,2021
SWE_Allsvenskan,2021,regular_league,SWE,03/05/2021,17:30,Mjallby,Degerfors,1,0,H,3.19,3.4,2.22,,,,,,,Sweden,Allsvenskan,3.29,3.53,2.32,3.29,3.51,2.27,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/05/2021,14:00,Goteborg,Hacken,1,1,D,2.61,3.21,2.74,,,,,,,Sweden,Allsvenskan,2.73,3.3,2.83,2.72,3.3,2.8,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/05/2021,14:00,Hammarby,Sirius,3,2,H,5.45,4.1,1.59,,,,,,,Sweden,Allsvenskan,6,4.3,1.79,5.88,4.27,1.6,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/05/2021,16:30,Elfsborg,Kalmar,2,2,D,4.04,3.28,1.99,,,,,,,Sweden,Allsvenskan,4.43,3.53,2.1,4.37,3.3,2.01,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/05/2021,16:30,Orebro,Halmstad,1,0,H,2.14,3.37,3.43,,,,,,,Sweden,Allsvenskan,2.26,3.53,3.73,2.14,3.53,3.6,2021
SWE_Allsvenskan,2021,regular_league,SWE,09/05/2021,14:00,Degerfors,Djurgarden,2,0,H,1.55,4.23,5.7,,,,,,,Sweden,Allsvenskan,1.6,4.5,6.25,1.56,4.32,6.23,2021
SWE_Allsvenskan,2021,regular_league,SWE,09/05/2021,14:00,Mjallby,Ostersunds,1,0,H,4.84,3.64,1.74,,,,,,,Sweden,Allsvenskan,5.4,3.9,1.93,5.17,3.9,1.72,2021
SWE_Allsvenskan,2021,regular_league,SWE,09/05/2021,16:30,Malmo FF,Varberg,3,2,H,9.2,5.54,1.3,,,,,,,Sweden,Allsvenskan,10.22,6,1.34,10.22,5.62,1.32,2021
SWE_Allsvenskan,2021,regular_league,SWE,10/05/2021,17:30,Norrkoping,AIK,2,0,H,3.42,3.33,2.16,,,,,,,Sweden,Allsvenskan,3.67,3.53,2.34,3.67,3.53,2.12,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/05/2021,17:30,Djurgarden,Ostersunds,2,0,H,12.13,5.87,1.24,,,,,,,Sweden,Allsvenskan,15,6.4,1.28,13.61,5.83,1.26,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/05/2021,17:30,Hacken,Orebro,2,3,A,7.58,4.39,1.43,,,,,,,Sweden,Allsvenskan,9,4.75,1.49,8.53,4.3,1.46,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/05/2021,17:30,Kalmar,Goteborg,0,0,D,2.78,2.96,2.76,,,,,,,Sweden,Allsvenskan,2.88,3.1,2.93,2.79,2.97,2.93,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/05/2021,17:30,Sirius,Elfsborg,0,2,A,2.38,3.3,2.98,,,,,,,Sweden,Allsvenskan,2.5,3.55,3.23,2.45,3.28,3.1,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/05/2021,17:30,Varberg,Hammarby,1,3,A,2.07,3.53,3.41,,,,,,,Sweden,Allsvenskan,2.16,3.75,3.6,2.12,3.53,3.56,2021
SWE_Allsvenskan,2021,regular_league,SWE,13/05/2021,16:00,Halmstad,Mjallby,1,1,D,3.49,3.16,2.2,,,,,,,Sweden,Allsvenskan,3.8,3.32,2.32,3.68,3.28,2.21,2021
SWE_Allsvenskan,2021,regular_league,SWE,13/05/2021,17:30,AIK,Malmo FF,1,1,D,2.27,3.3,3.19,,,,,,,Sweden,Allsvenskan,2.41,3.5,3.49,2.34,3.36,3.29,2021
SWE_Allsvenskan,2021,regular_league,SWE,13/05/2021,17:30,Norrkoping,Degerfors,1,1,D,6.02,4.5,1.5,,,,,,,Sweden,Allsvenskan,6.7,4.7,1.57,6.67,4.66,1.5,2021
SWE_Allsvenskan,2021,regular_league,SWE,16/05/2021,16:30,Hammarby,Djurgarden,2,2,D,2.15,3.76,3.08,,,,,,,Sweden,Allsvenskan,2.25,4,3.2,2.17,4,3.07,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/05/2021,17:30,Elfsborg,Halmstad,2,3,A,4.29,3.57,1.84,,,,,,,Sweden,Allsvenskan,4.5,3.75,1.91,4.49,3.6,1.86,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/05/2021,17:30,Goteborg,Sirius,2,2,D,4.52,3.71,1.77,,,,,,,Sweden,Allsvenskan,4.91,3.88,1.88,4.53,3.79,1.81,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/05/2021,17:30,Malmo FF,Kalmar,3,1,H,5.48,3.94,1.62,,,,,,,Sweden,Allsvenskan,7,4.3,1.71,5.32,3.85,1.7,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/05/2021,17:30,Mjallby,Hacken,1,1,D,2.29,3.26,3.17,,,,,,,Sweden,Allsvenskan,2.4,3.39,3.32,2.32,3.36,3.25,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/05/2021,17:30,Ostersunds,AIK,1,2,A,1.76,3.58,4.77,,,,,,,Sweden,Allsvenskan,1.84,3.75,5.8,1.8,3.67,4.81,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/05/2021,17:30,Varberg,Norrkoping,2,1,H,2.19,3.39,3.26,,,,,,,Sweden,Allsvenskan,2.27,3.61,3.4,2.26,3.37,3.36,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/05/2021,17:30,Degerfors,Orebro,3,0,H,3.81,3.52,1.96,,,,,,,Sweden,Allsvenskan,4.01,3.73,2.04,3.98,3.64,1.96,2021
SWE_Allsvenskan,2021,regular_league,SWE,20/05/2021,17:30,Malmo FF,Elfsborg,2,1,H,5.36,4.13,1.59,,,,,,,Sweden,Allsvenskan,5.75,4.33,1.67,5.66,4.09,1.63,2021
SWE_Allsvenskan,2021,regular_league,SWE,22/05/2021,14:00,AIK,Mjallby,2,2,D,4.74,3.38,1.82,,,,,,,Sweden,Allsvenskan,5,3.52,1.87,4.99,3.48,1.82,2021
SWE_Allsvenskan,2021,regular_league,SWE,22/05/2021,16:30,Ostersunds,Sirius,3,0,H,2.55,3.33,2.73,,,,,,,Sweden,Allsvenskan,2.68,3.46,2.85,2.62,3.45,2.81,2021
SWE_Allsvenskan,2021,regular_league,SWE,23/05/2021,14:00,Halmstad,Degerfors,0,0,D,3.77,3.43,1.99,,,,,,,Sweden,Allsvenskan,3.97,3.59,2.07,3.95,3.53,2.03,2021
SWE_Allsvenskan,2021,regular_league,SWE,23/05/2021,14:00,Kalmar,Hammarby,2,1,H,2.43,3.31,2.91,,,,,,,Sweden,Allsvenskan,2.55,3.44,3,2.55,3.39,2.94,2021
SWE_Allsvenskan,2021,regular_league,SWE,23/05/2021,16:30,Djurgarden,Goteborg,0,0,D,5.36,3.88,1.63,,,,,,,Sweden,Allsvenskan,5.75,4,1.69,5.67,3.99,1.66,2021
SWE_Allsvenskan,2021,regular_league,SWE,23/05/2021,16:30,Hacken,Varberg,3,1,H,4.44,3.62,1.8,,,,,,,Sweden,Allsvenskan,4.8,3.75,1.88,4.55,3.65,1.87,2021
SWE_Allsvenskan,2021,regular_league,SWE,24/05/2021,17:30,Elfsborg,Norrkoping,1,0,H,3.18,3.55,2.17,,,,,,,Sweden,Allsvenskan,3.35,3.7,2.45,3.33,3.68,2.19,2021
SWE_Allsvenskan,2021,regular_league,SWE,24/05/2021,17:30,Orebro,Malmo FF,1,2,A,1.39,4.77,7.68,,,,,,,Sweden,Allsvenskan,1.45,5.1,8.5,1.43,4.78,8.24,2021
SWE_Allsvenskan,2021,regular_league,SWE,03/07/2021,14:00,Norrkoping,Malmo FF,3,2,H,1.99,3.45,3.73,,,,,,,Sweden,Allsvenskan,2.1,3.62,4.05,2.01,3.62,3.94,2021
SWE_Allsvenskan,2021,regular_league,SWE,03/07/2021,16:30,Degerfors,Ostersunds,3,1,H,4.39,3.67,1.79,,,,,,,Sweden,Allsvenskan,4.7,3.8,1.86,4.69,3.75,1.82,2021
SWE_Allsvenskan,2021,regular_league,SWE,04/07/2021,14:00,Hacken,AIK,2,1,H,3.45,3.32,2.14,,,,,,,Sweden,Allsvenskan,3.72,3.5,2.4,3.68,3.46,2.14,2021
SWE_Allsvenskan,2021,regular_league,SWE,04/07/2021,14:00,Varberg,Kalmar,1,1,D,2.56,3.07,2.92,,,,,,,Sweden,Allsvenskan,2.66,3.3,3.16,2.61,3.14,3.07,2021
SWE_Allsvenskan,2021,regular_league,SWE,04/07/2021,16:30,Hammarby,Halmstad,1,1,D,4.13,3.77,1.81,,,,,,,Sweden,Allsvenskan,4.38,3.92,1.87,4.37,3.88,1.84,2021
SWE_Allsvenskan,2021,regular_league,SWE,04/07/2021,16:30,Sirius,Mjallby,2,1,H,2.76,3.35,2.51,,,,,,,Sweden,Allsvenskan,2.89,3.5,2.6,2.87,3.49,2.55,2021
SWE_Allsvenskan,2021,regular_league,SWE,05/07/2021,18:00,Djurgarden,Orebro,3,0,H,11.07,6,1.25,,,,,,,Sweden,Allsvenskan,12.44,6.5,1.33,11.76,6.46,1.25,2021
SWE_Allsvenskan,2021,regular_league,SWE,05/07/2021,18:00,Goteborg,Elfsborg,0,1,A,2.77,3.22,2.59,,,,,,,Sweden,Allsvenskan,3,3.35,2.75,2.87,3.34,2.64,2021
SWE_Allsvenskan,2021,regular_league,SWE,10/07/2021,14:00,Malmo FF,Sirius,4,0,H,8.86,5.44,1.31,,,,,,,Sweden,Allsvenskan,9.99,5.8,1.36,9.99,5.58,1.33,2021
SWE_Allsvenskan,2021,regular_league,SWE,10/07/2021,16:30,AIK,Varberg,2,1,H,6.18,3.98,1.55,,,,,,,Sweden,Allsvenskan,6.84,4.2,1.6,6.78,4.04,1.57,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/07/2021,14:00,Hammarby,Degerfors,5,1,H,5.29,4.31,1.57,,,,,,,Sweden,Allsvenskan,6,4.5,1.62,5.7,4.4,1.59,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/07/2021,14:00,Mjallby,Norrkoping,0,1,A,2.82,3.28,2.5,,,,,,,Sweden,Allsvenskan,2.95,3.48,2.6,2.92,3.35,2.59,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/07/2021,16:30,Elfsborg,Orebro,2,1,H,7.71,4.85,1.38,,,,,,,Sweden,Allsvenskan,8.95,5.35,1.44,8.64,5.04,1.39,2021
SWE_Allsvenskan,2021,regular_league,SWE,11/07/2021,16:30,Ostersunds,Goteborg,2,3,A,2.28,3.3,3.16,,,,,,,Sweden,Allsvenskan,2.36,3.49,3.3,2.36,3.36,3.27,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/07/2021,18:00,Halmstad,Djurgarden,0,0,D,2.08,3.34,3.57,,,,,,,Sweden,Allsvenskan,2.17,3.58,3.76,2.15,3.41,3.7,2021
SWE_Allsvenskan,2021,regular_league,SWE,12/07/2021,18:00,Kalmar,Hacken,2,3,A,2.61,3.16,2.78,,,,,,,Sweden,Allsvenskan,2.7,3.35,2.91,2.69,3.23,2.89,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/07/2021,14:00,Degerfors,Malmo FF,0,5,A,1.5,4.54,5.86,,,,,,,Sweden,Allsvenskan,1.55,4.75,6.2,1.53,4.72,6.06,2021
SWE_Allsvenskan,2021,regular_league,SWE,17/07/2021,16:30,Elfsborg,Ostersunds,3,0,H,6.29,4.5,1.48,,,,,,,Sweden,Allsvenskan,6.78,4.7,1.52,6.61,4.67,1.5,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/07/2021,14:00,Norrkoping,Hacken,0,1,A,2.99,3.52,2.27,,,,,,,Sweden,Allsvenskan,3.13,3.65,2.36,3.09,3.62,2.34,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/07/2021,14:00,Orebro,Hammarby,0,2,A,1.59,4.25,5.19,,,,,,,Sweden,Allsvenskan,1.64,4.5,5.58,1.6,4.43,5.58,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/07/2021,16:30,AIK,Kalmar,2,0,H,4.67,3.45,1.8,,,,,,,Sweden,Allsvenskan,5.1,3.6,1.89,4.97,3.47,1.85,2021
SWE_Allsvenskan,2021,regular_league,SWE,18/07/2021,16:30,Goteborg,Mjallby,3,2,H,4.95,3.73,1.7,,,,,,,Sweden,Allsvenskan,5.25,3.88,1.75,5.18,3.86,1.73,2021
SWE_Allsvenskan,2021,regular_league,SWE,19/07/2021,18:00,Djurgarden,Sirius,5,1,H,7.95,5.16,1.35,,,,,,,Sweden,Allsvenskan,9,5.53,1.39,8.63,5.32,1.37,2021
SWE_Allsvenskan,2021,regular_league,SWE,19/07/2021,18:00,Halmstad,Varberg,1,1,D,3.75,3.22,2.08,,,,,,,Sweden,Allsvenskan,3.98,3.35,2.15,3.94,3.32,2.11,2021
SWE_Allsvenskan,2021,regular_league,SWE,24/07/2021,14:00,Mjallby,Malmo FF,0,2,A,1.86,3.52,4.21,,,,,,,Sweden,Allsvenskan,1.92,3.74,4.52,1.9,3.55,4.49,2021
SWE_Allsvenskan,2021,regular_league,SWE,24/07/2021,16:30,Sirius,Degerfors,2,0,H,3.38,3.72,2.03,,,,,,,Sweden,Allsvenskan,3.65,3.92,2.12,3.46,3.9,2.07,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/07/2021,14:00,Kalmar,Djurgarden,0,1,A,2.15,3.27,3.48,,,,,,,Sweden,Allsvenskan,2.26,3.59,3.84,2.21,3.36,3.61,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/07/2021,16:30,Hacken,Elfsborg,1,1,D,2.62,3.42,2.6,,,,,,,Sweden,Allsvenskan,3,3.6,2.7,2.72,3.45,2.7,2021
SWE_Allsvenskan,2021,regular_league,SWE,25/07/2021,16:30,Hammarby,Norrkoping,2,1,H,4.07,3.71,1.84,,,,,,,Sweden,Allsvenskan,4.34,3.85,2.2,4.34,3.84,1.85,2021
SWE_Allsvenskan,2021,regular_league,SWE,26/07/2021,18:00,Orebro,AIK,1,1,D,1.63,3.82,5.42,,,,,,,Sweden,Allsvenskan,1.69,4.03,5.8,1.64,4.03,5.8,2021
SWE_Allsvenskan,2021,regular_league,SWE,26/07/2021,18:00,Ostersunds,Halmstad,0,1,A,2.15,3.35,3.38,,,,,,,Sweden,Allsvenskan,2.24,3.51,3.53,2.21,3.45,3.51,2021
SWE_Allsvenskan,2021,regular_league,SWE,26/07/2021,18:00,Varberg,Goteborg,2,0,H,2.08,3.43,3.5,,,,,,,Sweden,Allsvenskan,2.15,3.58,3.71,2.12,3.49,3.71,2021
SWE_Allsvenskan,2021,regular_league,SWE,31/07/2021,16:30,Degerfors,Varberg,1,1,D,2.8,3.38,2.45,,,,,,,Sweden,Allsvenskan,3,3.55,2.69,2.87,3.5,2.54,2021
SWE_Allsvenskan,2021,regular_league,SWE,01/08/2021,14:00,Djurgarden,Hacken,2,1,H,5.25,4.07,1.6,,,,,,,Sweden,Allsvenskan,5.75,4.35,1.66,5.44,4.2,1.64,2021
SWE_Allsvenskan,2021,regular_league,SWE,01/08/2021,16:30,Kalmar,Mjallby,1,0,H,4.31,3.39,1.88,,,,,,,Sweden,Allsvenskan,4.76,3.55,1.94,4.63,3.52,1.89,2021
SWE_Allsvenskan,2021,regular_league,SWE,01/08/2021,16:30,Ostersunds,Hammarby,1,1,D,1.77,3.86,4.22,,,,,,,Sweden,Allsvenskan,1.84,4.12,4.55,1.82,3.92,4.43,2021
SWE_Allsvenskan,2021,regular_league,SWE,02/08/2021,18:00,AIK,Halmstad,1,0,H,4.78,3.33,1.82,,,,,,,Sweden,Allsvenskan,5.5,3.54,1.9,5.07,3.35,1.88,2021
SWE_Allsvenskan,2021,regular_league,SWE,02/08/2021,18:00,Goteborg,Norrkoping,1,2,A,3.15,3.43,2.22,,,,,,,Sweden,Allsvenskan,3.3,3.62,2.32,3.25,3.48,2.31,2021
SWE_Allsvenskan,2021,regular_league,SWE,02/08/2021,18:00,Sirius,Orebro,1,2,A,4.11,3.89,1.79,,,,,,,Sweden,Allsvenskan,4.5,4.05,1.86,4.39,4.05,1.8,2021
SWE_Allsvenskan,2021,regular_league,SWE,07/08/2021,16:30,Halmstad,Malmo FF,0,0,D,2.02,3.33,3.78,,,,,,,Sweden,Allsvenskan,2.1,3.5,4.07,2.04,3.48,3.98,2021
SWE_Allsvenskan,2021,regular_league,SWE,07/08/2021,16:30,Orebro,Mjallby,2,2,D,2.46,3.3,2.85,,,,,,,Sweden,Allsvenskan,2.61,3.5,3.1,2.55,3.4,2.93,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/08/2021,14:00,Djurgarden,AIK,1,4,A,4,3.18,2.02,,,,,,,Sweden,Allsvenskan,4.41,3.4,2.16,4.3,3.27,2.04,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/08/2021,14:00,Hacken,Ostersunds,5,0,H,9.48,5.53,1.3,,,,,,,Sweden,Allsvenskan,11,6,1.35,10.28,5.82,1.3,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/08/2021,16:30,Elfsborg,Degerfors,3,0,H,6.02,4.64,1.48,,,,,,,Sweden,Allsvenskan,7,4.9,1.53,6.55,4.87,1.48,2021
SWE_Allsvenskan,2021,regular_league,SWE,08/08/2021,16:30,Goteborg,Hammarby,0,0,D,2.92,3.49,2.33,,,,,,,Sweden,Allsvenskan,3.13,3.71,2.45,3.12,3.71,2.28,2021
SWE_Allsvenskan,2021,regular_league,SWE,09/08/2021,18:00,Norrkoping,Kalmar,1,2,A,3.85,3.53,1.93,,,,,,,Sweden,Allsvenskan,4.12,3.74,2,4.08,3.66,1.96,2021
SWE_Allsvenskan,2021,regular_league,SWE,09/08/2021,18:00,Varberg,Sirius,0,0,D,3.84,3.54,1.93,,,,,,,Sweden,Allsvenskan,4.18,3.75,1.98,4.08,3.69,1.95,2021
SWE_Allsvenskan,2021,regular_league,SWE,14/08/2021,14:00,Malmo FF,Goteborg,2,3,A,6.83,4.14,1.48,,,,,,,Sweden,Allsvenskan,7.88,4.45,1.55,7.55,4.37,1.49,2021
SWE_Allsvenskan,2021,regular_league,SWE,14/08/2021,16:30,Kalmar,Halmstad,1,1,D,3.52,3.01,2.24,,,,,,,Sweden,Allsvenskan,3.77,3.22,2.35,3.77,3.04,2.31,2021
SWE_Allsvenskan,2021,regular_league,SWE,15/08/2021,14:00,Degerfors,Hacken,3,0,H,1.87,3.83,3.78,,,,,,,Sweden,Allsvenskan,1.93,4,3.95,1.92,3.95,3.94,2021
SWE_Allsvenskan,2021,regular_league,SWE,15/08/2021,14:00,Mjallby,Djurgarden,0,1,A,1.73,3.87,4.43,,,,,,,Sweden,Allsvenskan,1.8,4.1,4.75,1.77,4.1,4.54,2021
SWE_Allsvenskan,2021,regular_league,SWE,15/08/2021,16:30,Hammarby,Elfsborg,0,2,A,3.37,3.6,2.05,,,,,,,Sweden,Allsvenskan,3.6,3.8,2.16,3.51,3.68,2.12,2021
SWE_Allsvenskan,2021,regular_league,SWE,15/08/2021,16:30,Ostersunds,Norrkoping,1,2,A,1.74,3.78,4.48,,,,,,,Sweden,Allsvenskan,1.81,4,4.95,1.8,3.88,4.62,2021
SWE_Allsvenskan,2021,regular_league,SWE,16/08/2021,18:00,Sirius,AIK,0,1,A,1.97,3.54,3.65,,,,,,,Sweden,Allsvenskan,2.09,3.74,4.44,2.08,3.59,3.72,2021
SWE_Allsvenskan,2021,regular_league,SWE,16/08/2021,18:00,Varberg,Orebro,1,0,H,4.37,3.61,1.8,,,,,,,Sweden,Allsvenskan,4.92,3.87,1.88,4.92,3.87,1.76,2021
SWE_Allsvenskan,2021,regular_league,SWE,21/08/2021,14:00,Malmo FF,Degerfors,3,0,H,9.71,6.15,1.26,,,,,,,Sweden,Allsvenskan,11,6.75,1.31,10.91,6.35,1.27,2021
SWE_Allsvenskan,2021,regular_league,SWE,22/08/2021,14:00,Elfsborg,Hammarby,2,2,D,2.95,3.53,2.28,,,,,,,Sweden,Allsvenskan,3.11,3.83,2.38,3.08,3.66,2.33,2021
SWE_Allsvenskan,2021,regular_league,SWE,22/08/2021,14:00,Halmstad,Norrkoping,2,1,H,2.75,3.16,2.62,,,,,,,Sweden,Allsvenskan,2.88,3.36,2.75,2.84,3.21,2.75,2021
SWE_Allsvenskan,2021,regular_league,SWE,22/08/2021,16:30,AIK,Hacken,2,1,H,4.6,3.53,1.78,,,,,,,Sweden,Allsvenskan,5.07,3.75,1.87,5.05,3.66,1.79,2021
SWE_Allsvenskan,2021,regular_league,SWE,22/08/2021,16:30,Orebro,Sirius,1,1,D,2.67,3.44,2.54,,,,,,,Sweden,Allsvenskan,2.8,3.62,2.7,2.68,3.58,2.67,2021
